DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW)
14-11-2019 13:00,15.373,0.978817,6.108,9.32075
14-11-2019 13:00,15.373,0.978817,6.108,9.32075
14-11-2019 14:00,16.117,0.978668,5.992,8.62874
14-11-2019 14:00,16.117,0.978668,5.992,8.62874
14-11-2019 14:00,16.117,0.978668,5.992,8.62874
14-11-2019 14:00,16.117,0.978668,5.992,8.62874
14-11-2019 14:00,16.117,0.978668,5.992,8.62874
14-11-2019 15:00,16.886,0.978546,6.429,10.9667
14-11-2019 15:00,16.886,0.978546,6.429,10.9667
14-11-2019 15:00,16.886,0.978546,6.429,10.9667
14-11-2019 15:00,16.886,0.978546,6.429,10.9667
14-11-2019 15:00,16.886,0.978546,6.429,10.9667
14-11-2019 16:00,17.377,0.978244,6.336,10.7414
14-11-2019 16:00,17.377,0.978244,6.336,10.7414
14-11-2019 16:00,17.377,0.978244,6.336,10.7414
14-11-2019 16:00,17.377,0.978244,6.336,10.7414
14-11-2019 16:00,17.377,0.978244,6.336,10.7414
14-11-2019 17:00,18.096,0.977364,4.92,3.6771
14-11-2019 17:00,18.096,0.977364,4.92,3.6771
14-11-2019 17:00,18.096,0.977364,4.92,3.6771
14-11-2019 17:00,18.096,0.977364,4.92,3.6771
14-11-2019 17:00,18.096,0.977364,4.92,3.6771
14-11-2019 18:00,19.425,0.976559,5.467,5.77119
14-11-2019 18:00,19.425,0.976559,5.467,5.77119
14-11-2019 18:00,19.425,0.976559,5.467,5.77119
14-11-2019 18:00,19.425,0.976559,5.467,5.77119
14-11-2019 18:00,19.425,0.976559,5.467,5.77119
14-11-2019 19:00,21.132,0.975846,6.414,10.7248
14-11-2019 19:00,21.132,0.975846,6.414,10.7248
14-11-2019 19:00,21.132,0.975846,6.414,10.7248
14-11-2019 19:00,21.132,0.975846,6.414,10.7248
14-11-2019 19:00,21.132,0.975846,6.414,10.7248
14-11-2019 20:00,21.849,0.975058,6.169,9.47884
14-11-2019 20:00,21.849,0.975058,6.169,9.47884
14-11-2019 20:00,21.849,0.975058,6.169,9.47884
14-11-2019 20:00,21.849,0.975058,6.169,9.47884
14-11-2019 20:00,21.849,0.975058,6.169,9.47884
14-11-2019 21:00,21.932,0.974239,6.94,14.4825
14-11-2019 21:00,21.932,0.974239,6.94,14.4825
14-11-2019 21:00,21.932,0.974239,6.94,14.4825
14-11-2019 21:00,21.932,0.974239,6.94,14.4825
14-11-2019 21:00,21.932,0.974239,6.94,14.4825
14-11-2019 22:00,20.272,0.974127,9.392,35.5154
14-11-2019 22:00,20.272,0.974127,9.392,35.5154
14-11-2019 22:00,20.272,0.974127,9.392,35.5154
14-11-2019 22:00,20.272,0.974127,9.392,35.5154
14-11-2019 22:00,20.272,0.974127,9.392,35.5154
14-11-2019 23:00,19.163,0.974147,5.829,8.01175
14-11-2019 23:00,19.163,0.974147,5.829,8.01175
14-11-2019 23:00,19.163,0.974147,5.829,8.01175
14-11-2019 23:00,19.163,0.974147,5.829,8.01175
14-11-2019 23:00,19.163,0.974147,5.829,8.01175
15-11-2019 00:00,19.25,0.974472,7.035,15.2924
15-11-2019 00:00,19.25,0.974472,7.035,15.2924
15-11-2019 00:00,19.25,0.974472,7.035,15.2924
15-11-2019 00:00,19.25,0.974472,7.035,15.2924
15-11-2019 00:00,19.25,0.974472,7.035,15.2924
15-11-2019 01:00,19.102,0.974699,6.805,13.5364
15-11-2019 01:00,19.102,0.974699,6.805,13.5364
15-11-2019 01:00,19.102,0.974699,6.805,13.5364
15-11-2019 01:00,19.102,0.974699,6.805,13.5364
15-11-2019 01:00,19.102,0.974699,6.805,13.5364
15-11-2019 02:00,18.289,0.974989,8.939,30.5497
15-11-2019 02:00,18.289,0.974989,8.939,30.5497
15-11-2019 02:00,18.289,0.974989,8.939,30.5497
15-11-2019 02:00,18.289,0.974989,8.939,30.5497
15-11-2019 02:00,18.289,0.974989,8.939,30.5497
15-11-2019 03:00,14.164,0.976459,11.663,55.5405
15-11-2019 03:00,14.164,0.976459,11.663,55.5405
15-11-2019 03:00,14.164,0.976459,11.663,55.5405
15-11-2019 03:00,14.164,0.976459,11.663,55.5405
15-11-2019 03:00,14.164,0.976459,11.663,55.5405
15-11-2019 04:00,13.311,0.977473,10.089,43.8867
15-11-2019 04:00,13.311,0.977473,10.089,43.8867
15-11-2019 04:00,13.311,0.977473,10.089,43.8867
15-11-2019 04:00,13.311,0.977473,10.089,43.8867
15-11-2019 04:00,13.311,0.977473,10.089,43.8867
15-11-2019 05:00,12.899,0.978292,7.812,21.5597
15-11-2019 05:00,12.899,0.978292,7.812,21.5597
15-11-2019 05:00,12.899,0.978292,7.812,21.5597
15-11-2019 05:00,12.899,0.978292,7.812,21.5597
15-11-2019 05:00,12.899,0.978292,7.812,21.5597
15-11-2019 06:00,12.179,0.978625,8.378,26.0871
15-11-2019 06:00,12.179,0.978625,8.378,26.0871
15-11-2019 06:00,12.179,0.978625,8.378,26.0871
15-11-2019 06:00,12.179,0.978625,8.378,26.0871
15-11-2019 06:00,12.179,0.978625,8.378,26.0871
15-11-2019 07:00,10.741,0.979275,10.292,45.2336
15-11-2019 07:00,10.741,0.979275,10.292,45.2336
15-11-2019 07:00,10.741,0.979275,10.292,45.2336
15-11-2019 07:00,10.741,0.979275,10.292,45.2336
15-11-2019 07:00,10.741,0.979275,10.292,45.2336
15-11-2019 08:00,9.113,0.979937,10.559,49.1987
15-11-2019 08:00,9.113,0.979937,10.559,49.1987
15-11-2019 08:00,9.113,0.979937,10.559,49.1987
15-11-2019 08:00,9.113,0.979937,10.559,49.1987
15-11-2019 08:00,9.113,0.979937,10.559,49.1987
15-11-2019 09:00,8.239,0.980337,10.725,50.2969
15-11-2019 09:00,8.239,0.980337,10.725,50.2969
15-11-2019 09:00,8.239,0.980337,10.725,50.2969
15-11-2019 09:00,8.239,0.980337,10.725,50.2969
15-11-2019 09:00,8.239,0.980337,10.725,50.2969
15-11-2019 10:00,7.214,0.980721,11.261,55.3068
15-11-2019 10:00,7.214,0.980721,11.261,55.3068
15-11-2019 10:00,7.214,0.980721,11.261,55.3068
15-11-2019 10:00,7.214,0.980721,11.261,55.3068
15-11-2019 10:00,7.214,0.980721,11.261,55.3068
15-11-2019 11:00,6.391,0.981467,11.912,57.6748
15-11-2019 11:00,6.391,0.981467,11.912,57.6748
15-11-2019 11:00,6.391,0.981467,11.912,57.6748
15-11-2019 11:00,6.391,0.981467,11.912,57.6748
15-11-2019 11:00,6.391,0.981467,11.912,57.6748
15-11-2019 12:00,4.761,0.982062,10.902,52.9184
15-11-2019 12:00,4.761,0.982062,10.902,52.9184
15-11-2019 12:00,4.761,0.982062,10.902,52.9184
15-11-2019 12:00,4.761,0.982062,10.902,52.9184
15-11-2019 12:00,4.761,0.982062,10.902,52.9184
15-11-2019 13:00,3.694,0.982521,10.431,48.8152
15-11-2019 13:00,3.694,0.982521,10.431,48.8152
15-11-2019 13:00,3.694,0.982521,10.431,48.8152
15-11-2019 13:00,3.694,0.982521,10.431,48.8152
15-11-2019 13:00,3.694,0.982521,10.431,48.8152
15-11-2019 14:00,4.375,0.983068,10.328,47.7151
15-11-2019 14:00,4.375,0.983068,10.328,47.7151
15-11-2019 14:00,4.375,0.983068,10.328,47.7151
15-11-2019 14:00,4.375,0.983068,10.328,47.7151
15-11-2019 14:00,4.375,0.983068,10.328,47.7151
15-11-2019 15:00,5.905,0.983589,8.745,31.0174
15-11-2019 15:00,5.905,0.983589,8.745,31.0174
15-11-2019 15:00,5.905,0.983589,8.745,31.0174
15-11-2019 15:00,5.905,0.983589,8.745,31.0174
15-11-2019 15:00,5.905,0.983589,8.745,31.0174
15-11-2019 16:00,6.91,0.984006,8.67,29.7441
15-11-2019 16:00,6.91,0.984006,8.67,29.7441
15-11-2019 16:00,6.91,0.984006,8.67,29.7441
15-11-2019 16:00,6.91,0.984006,8.67,29.7441
15-11-2019 16:00,6.91,0.984006,8.67,29.7441
15-11-2019 17:00,7.682,0.983927,8.217,25.6392
15-11-2019 17:00,7.682,0.983927,8.217,25.6392
15-11-2019 17:00,7.682,0.983927,8.217,25.6392
15-11-2019 17:00,7.682,0.983927,8.217,25.6392
15-11-2019 17:00,7.682,0.983927,8.217,25.6392
15-11-2019 18:00,8.265,0.984429,9.42,37.3297
15-11-2019 18:00,8.265,0.984429,9.42,37.3297
15-11-2019 18:00,8.265,0.984429,9.42,37.3297
15-11-2019 18:00,8.265,0.984429,9.42,37.3297
15-11-2019 18:00,8.265,0.984429,9.42,37.3297
15-11-2019 19:00,8.774,0.984649,10.331,47.2583
15-11-2019 19:00,8.774,0.984649,10.331,47.2583
15-11-2019 19:00,8.774,0.984649,10.331,47.2583
15-11-2019 19:00,8.774,0.984649,10.331,47.2583
15-11-2019 19:00,8.774,0.984649,10.331,47.2583
15-11-2019 20:00,8.702,0.985006,10.22,46.3742
15-11-2019 20:00,8.702,0.985006,10.22,46.3742
15-11-2019 20:00,8.702,0.985006,10.22,46.3742
15-11-2019 20:00,8.702,0.985006,10.22,46.3742
15-11-2019 20:00,8.702,0.985006,10.22,46.3742
15-11-2019 21:00,8.542,0.985073,9.78,41.475
15-11-2019 21:00,8.542,0.985073,9.78,41.475
15-11-2019 21:00,8.542,0.985073,9.78,41.475
15-11-2019 21:00,8.542,0.985073,9.78,41.475
15-11-2019 21:00,8.542,0.985073,9.78,41.475
15-11-2019 22:00,7.973,0.985193,9.517,38.6961
15-11-2019 22:00,7.973,0.985193,9.517,38.6961
15-11-2019 22:00,7.973,0.985193,9.517,38.6961
15-11-2019 22:00,7.973,0.985193,9.517,38.6961
15-11-2019 22:00,7.973,0.985193,9.517,38.6961
15-11-2019 23:00,6.486,0.985509,8.461,28.5909
15-11-2019 23:00,6.486,0.985509,8.461,28.5909
15-11-2019 23:00,6.486,0.985509,8.461,28.5909
15-11-2019 23:00,6.486,0.985509,8.461,28.5909
15-11-2019 23:00,6.486,0.985509,8.461,28.5909
16-11-2019 00:00,4.848,0.985694,8.64,29.8275
16-11-2019 00:00,4.848,0.985694,8.64,29.8275
16-11-2019 00:00,4.848,0.985694,8.64,29.8275
16-11-2019 00:00,4.848,0.985694,8.64,29.8275
16-11-2019 00:00,4.848,0.985694,8.64,29.8275
16-11-2019 01:00,4.103,0.985961,10.486,48.7286
16-11-2019 01:00,4.103,0.985961,10.486,48.7286
16-11-2019 01:00,4.103,0.985961,10.486,48.7286
16-11-2019 01:00,4.103,0.985961,10.486,48.7286
16-11-2019 01:00,4.103,0.985961,10.486,48.7286
16-11-2019 02:00,2.672,0.986326,9.858,41.9922
16-11-2019 02:00,2.672,0.986326,9.858,41.9922
16-11-2019 02:00,2.672,0.986326,9.858,41.9922
16-11-2019 02:00,2.672,0.986326,9.858,41.9922
16-11-2019 02:00,2.672,0.986326,9.858,41.9922
16-11-2019 03:00,1.225,0.986588,8.703,30.4715
16-11-2019 03:00,1.225,0.986588,8.703,30.4715
16-11-2019 03:00,1.225,0.986588,8.703,30.4715
16-11-2019 03:00,1.225,0.986588,8.703,30.4715
16-11-2019 03:00,1.225,0.986588,8.703,30.4715
16-11-2019 04:00,0.329,0.986428,8.741,31.0207
16-11-2019 04:00,0.329,0.986428,8.741,31.0207
16-11-2019 04:00,0.329,0.986428,8.741,31.0207
16-11-2019 04:00,0.329,0.986428,8.741,31.0207
16-11-2019 04:00,0.329,0.986428,8.741,31.0207
16-11-2019 05:00,-0.917,0.986278,7.979,24.6224
16-11-2019 05:00,-0.917,0.986278,7.979,24.6224
16-11-2019 05:00,-0.917,0.986278,7.979,24.6224
16-11-2019 05:00,-0.917,0.986278,7.979,24.6224
16-11-2019 05:00,-0.917,0.986278,7.979,24.6224
16-11-2019 06:00,-1.177,0.986405,8.138,26.4102
16-11-2019 06:00,-1.177,0.986405,8.138,26.4102
16-11-2019 06:00,-1.177,0.986405,8.138,26.4102
16-11-2019 06:00,-1.177,0.986405,8.138,26.4102
16-11-2019 06:00,-1.177,0.986405,8.138,26.4102
16-11-2019 07:00,-1.346,0.986546,8.185,26.8191
16-11-2019 07:00,-1.346,0.986546,8.185,26.8191
16-11-2019 07:00,-1.346,0.986546,8.185,26.8191
16-11-2019 07:00,-1.346,0.986546,8.185,26.8191
16-11-2019 07:00,-1.346,0.986546,8.185,26.8191
16-11-2019 08:00,-1.475,0.986776,7.695,22.3051
16-11-2019 08:00,-1.475,0.986776,7.695,22.3051
16-11-2019 08:00,-1.475,0.986776,7.695,22.3051
16-11-2019 08:00,-1.475,0.986776,7.695,22.3051
16-11-2019 08:00,-1.475,0.986776,7.695,22.3051
16-11-2019 09:00,-1.736,0.986872,6.256,11.4119
16-11-2019 09:00,-1.736,0.986872,6.256,11.4119
16-11-2019 09:00,-1.736,0.986872,6.256,11.4119
16-11-2019 09:00,-1.736,0.986872,6.256,11.4119
16-11-2019 09:00,-1.736,0.986872,6.256,11.4119
16-11-2019 10:00,-1.779,0.98678,5.141,5.16296
16-11-2019 10:00,-1.779,0.98678,5.141,5.16296
16-11-2019 10:00,-1.779,0.98678,5.141,5.16296
16-11-2019 10:00,-1.779,0.98678,5.141,5.16296
16-11-2019 10:00,-1.779,0.98678,5.141,5.16296
16-11-2019 11:00,-1.992,0.986889,4.126,1.73457
16-11-2019 11:00,-1.992,0.986889,4.126,1.73457
16-11-2019 11:00,-1.992,0.986889,4.126,1.73457
16-11-2019 11:00,-1.992,0.986889,4.126,1.73457
16-11-2019 11:00,-1.992,0.986889,4.126,1.73457
16-11-2019 12:00,-2.313,0.986853,1.723,0
16-11-2019 12:00,-2.313,0.986853,1.723,0
16-11-2019 12:00,-2.313,0.986853,1.723,0
16-11-2019 12:00,-2.313,0.986853,1.723,0
16-11-2019 12:00,-2.313,0.986853,1.723,0
16-11-2019 13:00,-2.367,0.98676,1.39,0
16-11-2019 13:00,-2.367,0.98676,1.39,0
16-11-2019 13:00,-2.367,0.98676,1.39,0
16-11-2019 13:00,-2.367,0.98676,1.39,0
16-11-2019 13:00,-2.367,0.98676,1.39,0
16-11-2019 14:00,-1.099,0.986782,0.46,0
16-11-2019 14:00,-1.099,0.986782,0.46,0
16-11-2019 14:00,-1.099,0.986782,0.46,0
16-11-2019 14:00,-1.099,0.986782,0.46,0
16-11-2019 14:00,-1.099,0.986782,0.46,0
16-11-2019 15:00,1.406,0.986677,0.313,0
16-11-2019 15:00,1.406,0.986677,0.313,0
16-11-2019 15:00,1.406,0.986677,0.313,0
16-11-2019 15:00,1.406,0.986677,0.313,0
16-11-2019 15:00,1.406,0.986677,0.313,0
16-11-2019 16:00,3.973,0.986281,0.579,0
16-11-2019 16:00,3.973,0.986281,0.579,0
16-11-2019 16:00,3.973,0.986281,0.579,0
16-11-2019 16:00,3.973,0.986281,0.579,0
16-11-2019 16:00,3.973,0.986281,0.579,0
16-11-2019 17:00,6.141,0.9857,1.287,0
16-11-2019 17:00,6.141,0.9857,1.287,0
16-11-2019 17:00,6.141,0.9857,1.287,0
16-11-2019 17:00,6.141,0.9857,1.287,0
16-11-2019 17:00,6.141,0.9857,1.287,0
16-11-2019 18:00,7.651,0.985098,1.438,0
16-11-2019 18:00,7.651,0.985098,1.438,0
16-11-2019 18:00,7.651,0.985098,1.438,0
16-11-2019 18:00,7.651,0.985098,1.438,0
16-11-2019 18:00,7.651,0.985098,1.438,0
16-11-2019 19:00,8.644,0.984485,1.838,0
16-11-2019 19:00,8.644,0.984485,1.838,0
16-11-2019 19:00,8.644,0.984485,1.838,0
16-11-2019 19:00,8.644,0.984485,1.838,0
16-11-2019 19:00,8.644,0.984485,1.838,0
16-11-2019 20:00,9.472,0.983899,2.599,0
16-11-2019 20:00,9.472,0.983899,2.599,0
16-11-2019 20:00,9.472,0.983899,2.599,0
16-11-2019 20:00,9.472,0.983899,2.599,0
16-11-2019 20:00,9.472,0.983899,2.599,0
16-11-2019 21:00,9.981,0.983301,2.36,0
16-11-2019 21:00,9.981,0.983301,2.36,0
16-11-2019 21:00,9.981,0.983301,2.36,0
16-11-2019 21:00,9.981,0.983301,2.36,0
16-11-2019 21:00,9.981,0.983301,2.36,0
16-11-2019 22:00,10.039,0.982735,2.793,0
16-11-2019 22:00,10.039,0.982735,2.793,0
16-11-2019 22:00,10.039,0.982735,2.793,0
16-11-2019 22:00,10.039,0.982735,2.793,0
16-11-2019 22:00,10.039,0.982735,2.793,0
16-11-2019 23:00,6.859,0.9824,3.38,0
16-11-2019 23:00,6.859,0.9824,3.38,0
16-11-2019 23:00,6.859,0.9824,3.38,0
16-11-2019 23:00,6.859,0.9824,3.38,0
16-11-2019 23:00,6.859,0.9824,3.38,0
17-11-2019 00:00,5.042,0.982348,5.553,6.63924
17-11-2019 00:00,5.042,0.982348,5.553,6.63924
17-11-2019 00:00,5.042,0.982348,5.553,6.63924
17-11-2019 00:00,5.042,0.982348,5.553,6.63924
17-11-2019 00:00,5.042,0.982348,5.553,6.63924
17-11-2019 01:00,3.982,0.982299,7.111,16.4804
17-11-2019 01:00,3.982,0.982299,7.111,16.4804
17-11-2019 01:00,3.982,0.982299,7.111,16.4804
17-11-2019 01:00,3.982,0.982299,7.111,16.4804
17-11-2019 01:00,3.982,0.982299,7.111,16.4804
17-11-2019 02:00,2.737,0.982287,7.301,17.7944
17-11-2019 02:00,2.737,0.982287,7.301,17.7944
17-11-2019 02:00,2.737,0.982287,7.301,17.7944
17-11-2019 02:00,2.737,0.982287,7.301,17.7944
17-11-2019 02:00,2.737,0.982287,7.301,17.7944
17-11-2019 03:00,2.258,0.982173,6.981,15.4213
17-11-2019 03:00,2.258,0.982173,6.981,15.4213
17-11-2019 03:00,2.258,0.982173,6.981,15.4213
17-11-2019 03:00,2.258,0.982173,6.981,15.4213
17-11-2019 03:00,2.258,0.982173,6.981,15.4213
17-11-2019 04:00,1.863,0.982007,7.69,21.3469
17-11-2019 04:00,1.863,0.982007,7.69,21.3469
17-11-2019 04:00,1.863,0.982007,7.69,21.3469
17-11-2019 04:00,1.863,0.982007,7.69,21.3469
17-11-2019 04:00,1.863,0.982007,7.69,21.3469
17-11-2019 05:00,1.54,0.981607,8.03,24.1416
17-11-2019 05:00,1.54,0.981607,8.03,24.1416
17-11-2019 05:00,1.54,0.981607,8.03,24.1416
17-11-2019 05:00,1.54,0.981607,8.03,24.1416
17-11-2019 05:00,1.54,0.981607,8.03,24.1416
17-11-2019 06:00,1.271,0.981627,7.773,21.7245
17-11-2019 06:00,1.271,0.981627,7.773,21.7245
17-11-2019 06:00,1.271,0.981627,7.773,21.7245
17-11-2019 06:00,1.271,0.981627,7.773,21.7245
17-11-2019 06:00,1.271,0.981627,7.773,21.7245
17-11-2019 07:00,1.025,0.981695,7.974,23.38
17-11-2019 07:00,1.025,0.981695,7.974,23.38
17-11-2019 07:00,1.025,0.981695,7.974,23.38
17-11-2019 07:00,1.025,0.981695,7.974,23.38
17-11-2019 07:00,1.025,0.981695,7.974,23.38
17-11-2019 08:00,1.232,0.981752,8.777,31.0984
17-11-2019 08:00,1.232,0.981752,8.777,31.0984
17-11-2019 08:00,1.232,0.981752,8.777,31.0984
17-11-2019 08:00,1.232,0.981752,8.777,31.0984
17-11-2019 08:00,1.232,0.981752,8.777,31.0984
17-11-2019 09:00,1.141,0.981632,8.341,26.9474
17-11-2019 09:00,1.141,0.981632,8.341,26.9474
17-11-2019 09:00,1.141,0.981632,8.341,26.9474
17-11-2019 09:00,1.141,0.981632,8.341,26.9474
17-11-2019 09:00,1.141,0.981632,8.341,26.9474
17-11-2019 10:00,0.755,0.981702,8.47,28.4865
17-11-2019 10:00,0.755,0.981702,8.47,28.4865
17-11-2019 10:00,0.755,0.981702,8.47,28.4865
17-11-2019 10:00,0.755,0.981702,8.47,28.4865
17-11-2019 10:00,0.755,0.981702,8.47,28.4865
17-11-2019 11:00,1.104,0.981778,8.813,31.7182
17-11-2019 11:00,1.104,0.981778,8.813,31.7182
17-11-2019 11:00,1.104,0.981778,8.813,31.7182
17-11-2019 11:00,1.104,0.981778,8.813,31.7182
17-11-2019 11:00,1.104,0.981778,8.813,31.7182
17-11-2019 12:00,2.071,0.981724,8.486,28.0613
17-11-2019 12:00,2.071,0.981724,8.486,28.0613
17-11-2019 12:00,2.071,0.981724,8.486,28.0613
17-11-2019 12:00,2.071,0.981724,8.486,28.0613
17-11-2019 12:00,2.071,0.981724,8.486,28.0613
17-11-2019 13:00,2.213,0.981837,7.932,22.9876
17-11-2019 13:00,2.213,0.981837,7.932,22.9876
17-11-2019 13:00,2.213,0.981837,7.932,22.9876
17-11-2019 13:00,2.213,0.981837,7.932,22.9876
17-11-2019 13:00,2.213,0.981837,7.932,22.9876
17-11-2019 14:00,4.077,0.981904,7.195,17.5614
17-11-2019 14:00,4.077,0.981904,7.195,17.5614
17-11-2019 14:00,4.077,0.981904,7.195,17.5614
17-11-2019 14:00,4.077,0.981904,7.195,17.5614
17-11-2019 14:00,4.077,0.981904,7.195,17.5614
17-11-2019 15:00,6.768,0.981994,5.872,8.49653
17-11-2019 15:00,6.768,0.981994,5.872,8.49653
17-11-2019 15:00,6.768,0.981994,5.872,8.49653
17-11-2019 15:00,6.768,0.981994,5.872,8.49653
17-11-2019 15:00,6.768,0.981994,5.872,8.49653
17-11-2019 16:00,9.618,0.981797,4.651,3.02391
17-11-2019 16:00,9.618,0.981797,4.651,3.02391
17-11-2019 16:00,9.618,0.981797,4.651,3.02391
17-11-2019 16:00,9.618,0.981797,4.651,3.02391
17-11-2019 16:00,9.618,0.981797,4.651,3.02391
17-11-2019 17:00,11.688,0.981147,5.227,4.99037
17-11-2019 17:00,11.688,0.981147,5.227,4.99037
17-11-2019 17:00,11.688,0.981147,5.227,4.99037
17-11-2019 17:00,11.688,0.981147,5.227,4.99037
17-11-2019 17:00,11.688,0.981147,5.227,4.99037
17-11-2019 18:00,13.529,0.98071,5.801,7.71471
17-11-2019 18:00,13.529,0.98071,5.801,7.71471
17-11-2019 18:00,13.529,0.98071,5.801,7.71471
17-11-2019 18:00,13.529,0.98071,5.801,7.71471
17-11-2019 18:00,13.529,0.98071,5.801,7.71471
17-11-2019 19:00,14.435,0.980553,5.953,8.56648
17-11-2019 19:00,14.435,0.980553,5.953,8.56648
17-11-2019 19:00,14.435,0.980553,5.953,8.56648
17-11-2019 19:00,14.435,0.980553,5.953,8.56648
17-11-2019 19:00,14.435,0.980553,5.953,8.56648
17-11-2019 20:00,14.037,0.980389,5.655,7.01929
17-11-2019 20:00,14.037,0.980389,5.655,7.01929
17-11-2019 20:00,14.037,0.980389,5.655,7.01929
17-11-2019 20:00,14.037,0.980389,5.655,7.01929
17-11-2019 20:00,14.037,0.980389,5.655,7.01929
17-11-2019 21:00,14.032,0.980264,5.113,4.45275
17-11-2019 21:00,14.032,0.980264,5.113,4.45275
17-11-2019 21:00,14.032,0.980264,5.113,4.45275
17-11-2019 21:00,14.032,0.980264,5.113,4.45275
17-11-2019 21:00,14.032,0.980264,5.113,4.45275
17-11-2019 22:00,13.032,0.980193,4.706,3.07514
17-11-2019 22:00,13.032,0.980193,4.706,3.07514
17-11-2019 22:00,13.032,0.980193,4.706,3.07514
17-11-2019 22:00,13.032,0.980193,4.706,3.07514
17-11-2019 22:00,13.032,0.980193,4.706,3.07514
17-11-2019 23:00,12.65,0.980443,5.279,5.28684
17-11-2019 23:00,12.65,0.980443,5.279,5.28684
17-11-2019 23:00,12.65,0.980443,5.279,5.28684
17-11-2019 23:00,12.65,0.980443,5.279,5.28684
17-11-2019 23:00,12.65,0.980443,5.279,5.28684
18-11-2019 00:00,11.019,0.980604,6.513,11.6117
18-11-2019 00:00,11.019,0.980604,6.513,11.6117
18-11-2019 00:00,11.019,0.980604,6.513,11.6117
18-11-2019 00:00,11.019,0.980604,6.513,11.6117
18-11-2019 00:00,11.019,0.980604,6.513,11.6117
18-11-2019 01:00,11.845,0.980885,6.366,10.8904
18-11-2019 01:00,11.845,0.980885,6.366,10.8904
18-11-2019 01:00,11.845,0.980885,6.366,10.8904
18-11-2019 01:00,11.845,0.980885,6.366,10.8904
18-11-2019 01:00,11.845,0.980885,6.366,10.8904
18-11-2019 02:00,11.332,0.981224,4.941,3.91793
18-11-2019 02:00,11.332,0.981224,4.941,3.91793
18-11-2019 02:00,11.332,0.981224,4.941,3.91793
18-11-2019 02:00,11.332,0.981224,4.941,3.91793
18-11-2019 02:00,11.332,0.981224,4.941,3.91793
18-11-2019 03:00,11.449,0.981442,4.836,3.55811
18-11-2019 03:00,11.449,0.981442,4.836,3.55811
18-11-2019 03:00,11.449,0.981442,4.836,3.55811
18-11-2019 03:00,11.449,0.981442,4.836,3.55811
18-11-2019 03:00,11.449,0.981442,4.836,3.55811
18-11-2019 04:00,11.656,0.98147,4.786,3.49187
18-11-2019 04:00,11.656,0.98147,4.786,3.49187
18-11-2019 04:00,11.656,0.98147,4.786,3.49187
18-11-2019 04:00,11.656,0.98147,4.786,3.49187
18-11-2019 04:00,11.656,0.98147,4.786,3.49187
18-11-2019 05:00,10.929,0.981418,5.448,5.91055
18-11-2019 05:00,10.929,0.981418,5.448,5.91055
18-11-2019 05:00,10.929,0.981418,5.448,5.91055
18-11-2019 05:00,10.929,0.981418,5.448,5.91055
18-11-2019 05:00,10.929,0.981418,5.448,5.91055
18-11-2019 06:00,11.039,0.981619,5.688,7.18275
18-11-2019 06:00,11.039,0.981619,5.688,7.18275
18-11-2019 06:00,11.039,0.981619,5.688,7.18275
18-11-2019 06:00,11.039,0.981619,5.688,7.18275
18-11-2019 06:00,11.039,0.981619,5.688,7.18275
18-11-2019 07:00,11.839,0.981966,4.238,1.93077
18-11-2019 07:00,11.839,0.981966,4.238,1.93077
18-11-2019 07:00,11.839,0.981966,4.238,1.93077
18-11-2019 07:00,11.839,0.981966,4.238,1.93077
18-11-2019 07:00,11.839,0.981966,4.238,1.93077
18-11-2019 08:00,12.121,0.982324,4.099,1.57761
18-11-2019 08:00,12.121,0.982324,4.099,1.57761
18-11-2019 08:00,12.121,0.982324,4.099,1.57761
18-11-2019 08:00,12.121,0.982324,4.099,1.57761
18-11-2019 08:00,12.121,0.982324,4.099,1.57761
18-11-2019 09:00,12.215,0.982595,3.827,1.00912
18-11-2019 09:00,12.215,0.982595,3.827,1.00912
18-11-2019 09:00,12.215,0.982595,3.827,1.00912
18-11-2019 09:00,12.215,0.982595,3.827,1.00912
18-11-2019 09:00,12.215,0.982595,3.827,1.00912
18-11-2019 10:00,11.43,0.982955,2.978,0
18-11-2019 10:00,11.43,0.982955,2.978,0
18-11-2019 10:00,11.43,0.982955,2.978,0
18-11-2019 10:00,11.43,0.982955,2.978,0
18-11-2019 10:00,11.43,0.982955,2.978,0
18-11-2019 11:00,12.311,0.983564,1.69,0
18-11-2019 11:00,12.311,0.983564,1.69,0
18-11-2019 11:00,12.311,0.983564,1.69,0
18-11-2019 11:00,12.311,0.983564,1.69,0
18-11-2019 11:00,12.311,0.983564,1.69,0
18-11-2019 12:00,12.439,0.983893,1.313,0
18-11-2019 12:00,12.439,0.983893,1.313,0
18-11-2019 12:00,12.439,0.983893,1.313,0
18-11-2019 12:00,12.439,0.983893,1.313,0
18-11-2019 12:00,12.439,0.983893,1.313,0
18-11-2019 13:00,12.462,0.984208,2.35,0
18-11-2019 13:00,12.462,0.984208,2.35,0
18-11-2019 13:00,12.462,0.984208,2.35,0
18-11-2019 13:00,12.462,0.984208,2.35,0
18-11-2019 13:00,12.462,0.984208,2.35,0
18-11-2019 14:00,12.632,0.984576,2.384,0
18-11-2019 14:00,12.632,0.984576,2.384,0
18-11-2019 14:00,12.632,0.984576,2.384,0
18-11-2019 14:00,12.632,0.984576,2.384,0
18-11-2019 14:00,12.632,0.984576,2.384,0
18-11-2019 15:00,13.616,0.984938,2.447,0
